Date,Open,High,Low,Close,Volume
2021-09-06,34.0,34.15,33.5,33.5,2967000.0
2021-09-07,34.1,34.15,33.65,33.9,3121400.0
2021-09-08,33.8,34.2,33.55,33.95,5003900.0
2021-09-09,33.85,33.85,33.5,33.7,4693000.0
2021-09-10,33.6,33.95,33.45,33.45,11332100.0
2021-09-13,33.5,33.9,33.45,33.6,3562700.0
2021-09-14,33.6,34.0,33.5,33.5,4432500.0
2021-09-15,33.5,33.95,32.55,32.9,6511500.0
2021-09-16,33.4,33.85,33.0,33.85,6050300.0
2021-09-17,33.75,33.8,32.8,33.0,11887500.0
2021-09-20,33.05,33.15,32.55,32.6,3091000.0
2021-09-21,32.5,33.1,32.45,33.0,6397000.0
2021-09-22,33.15,33.15,32.5,32.5,6688100.0
2021-09-23,32.7,33.1,32.6,32.6,7302700.0
2021-09-24,32.8,33.1,32.8,33.0,2701500.0
2021-09-27,33.0,33.1,32.6,32.6,4124600.0
2021-09-28,32.85,33.3,32.5,33.3,7515500.0
2021-09-29,33.1,33.7,32.7,33.7,7410900.0
2021-09-30,33.7,33.7,32.6,32.75,14073300.0
2021-10-01,32.75,33.3,32.55,32.55,4713000.0
2021-10-04,32.6,33.0,32.55,32.8,3133100.0
2021-10-05,32.8,33.1,32.6,32.8,2883700.0
2021-10-06,32.8,33.95,32.8,33.8,6862300.0
2021-10-07,33.95,34.0,33.4,33.7,4820500.0
2021-10-08,33.7,34.25,33.25,33.25,12486000.0
2021-10-11,33.65,35.2,33.5,35.15,6744600.0
2021-10-12,35.0,35.35,34.6,35.35,7996000.0
2021-10-13,35.15,35.8,35.1,35.8,8702700.0
2021-10-14,35.95,36.6,35.9,36.5,7031300.0
2021-10-15,36.3,36.75,35.7,36.5,5812800.0
2021-10-18,35.9,36.8,35.1,36.6,13055600.0
2021-10-19,36.6,36.75,35.9,36.0,3385600.0
2021-10-20,36.05,36.2,35.9,36.2,6220800.0
2021-10-21,36.2,36.25,35.85,36.2,16363600.0
2021-10-22,36.2,36.45,35.85,36.35,6009400.0
2021-10-25,36.3,36.3,35.5,35.85,11915100.0
2021-10-26,35.85,35.85,35.0,35.0,9677700.0
2021-10-27,35.0,35.45,34.9,35.2,21114500.0
2021-10-28,35.2,35.25,33.55,33.7,24623600.0
2021-10-29,33.8,34.5,33.1,33.1,19175400.0
2021-11-02,33.3,34.0,33.1,33.5,8223300.0
2021-11-03,33.65,34.75,33.65,34.7,7064000.0
2021-11-04,34.75,34.75,34.3,34.55,4778200.0
2021-11-05,34.8,36.6,34.05,36.0,13962600.0
